Subject,ID,forehead,cheek,eye,nose,mouth,chin,Distance,RH,Airflow,env-temp,Sensation
S3,R344018,34.23873563218393,34.11884615384617,34.51815789473685,36.022333333333364,35.495135135135165,34.251627906976765,4.0,54.18333333,0.0,24.14833333,0
S3,R344019,30.22017441860468,34.21690140845074,32.311750000000025,35.035925925925945,33.77166666666669,33.41836363636367,4.0,54.18888889,0.0,24.151,0
S3,R34402,35.61653594771244,34.71590909090912,35.51833333333335,35.3938181818182,35.538906250000025,35.91431034482761,4.0,54.13333333,0.0,24.151,0
S3,R344020,28.46579881656807,34.728239436619745,28.59741935483873,31.28361111111114,33.29038461538464,33.10700000000001,4.0,54.18888889,0.0,24.151,0
S3,R344021,29.29192660550461,32.888076923076945,29.45140000000002,28.57409090909093,30.33016393442625,32.93517241379313,4.0,54.18888889,0.0,24.151,0
S3,R344022,29.01938931297712,31.6135483870968,28.301219512195143,28.182916666666685,29.58753623188408,32.67486486486489,4.0,54.18888889,0.0,24.151,0
S3,R344023,34.64311475409838,31.381705882352964,31.99529411764708,35.460882352941205,35.693142857142874,35.15137931034485,4.0,54.18888889,0.0,24.151,0
S3,R344024,33.81231884057973,31.75583333333335,32.556415094339634,31.02384615384617,32.910000000000025,34.96704225352115,4.0,54.23888889,0.0,24.14966667,0
S3,R344025,30.591136363636384,30.99774193548389,30.369800000000023,28.540909090909118,30.555000000000025,34.00034090909093,4.0,54.23888889,0.0,24.14966667,0
S3,R344026,29.22512820512823,31.61000000000002,30.09750000000002,28.61029411764708,30.11291666666669,33.70101449275366,4.0,54.23888889,0.0,24.14966667,0
S3,R344027,33.475750000000026,31.091151515151537,31.590000000000025,29.241333333333355,31.61536585365856,34.42912500000002,4.0,54.23888889,0.0,24.14966667,0
S3,R34403,35.383592233009736,30.539086294416265,35.2089655172414,35.37736842105266,35.5945679012346,36.07980769230771,4.0,54.13333333,0.0,24.151,0
S3,R34404,33.35127272727275,30.852711864406803,31.926500000000026,31.94500000000002,32.173513513513534,34.843246753246774,4.0,54.13333333,0.0,24.151,0
S3,R34405,30.80503311258281,30.98465909090912,30.674411764705905,28.592750000000017,29.296000000000028,33.16505747126439,4.0,54.17222222,0.0,24.151,0
S3,R34406,29.463185185185203,30.98072289156629,29.0137777777778,28.35690476190478,28.409285714285737,31.728023255813977,4.0,54.17222222,0.0,24.151,0
S3,R34407,28.55791666666669,29.46874285714288,28.55090909090912,28.45370370370373,28.408095238095257,30.206363636363665,4.0,54.17222222,0.0,24.151,0
S3,R34408,28.648923076923097,29.05845303867405,28.570731707317098,28.49620689655175,28.529452054794533,29.2737777777778,4.0,54.17222222,0.0,24.151,0
S3,R34409,28.535792682926857,28.74540816326533,28.439795918367377,28.38216216216218,28.413783783783806,28.795076923076948,4.0,54.17222222,0.0,24.151,0
S3,R344610,34.58897058823533,33.89417808219181,34.68317073170734,34.812903225806465,34.92500000000003,35.21333333333335,4.6,54.48888889,0.0,24.12283333,0
S3,R344611,33.81360000000003,33.7310273972603,33.436829268292705,34.702413793103474,34.58950000000003,34.68016129032261,4.6,54.48888889,0.0,24.12283333,0
S3,R344612,33.664743589743615,33.957552447552466,32.95700000000002,33.99031250000002,32.60634146341466,32.01653846153848,4.6,54.50555556,0.0,24.11744444,0
S3,R344613,33.55737931034485,35.408235294117674,33.11806451612905,31.41285714285716,29.053333333333352,31.41520833333336,4.6,54.50555556,0.0,24.11744444,0
S3,R344615,28.26952380952383,32.57029411764708,28.11452380952383,28.056000000000022,28.380344827586228,30.42470588235297,4.6,54.50555556,0.0,24.11744444,0
S3,R344616,35.05371428571431,35.20226086956524,35.003809523809544,35.219166666666695,34.74941176470591,35.626451612903246,4.6,54.50555556,0.0,24.11744444,0
S3,R344617,35.221639344262314,34.74814814814817,34.98952380952384,35.36250000000002,35.361111111111136,35.753666666666696,4.6,54.50555556,0.0,24.11744444,0
S3,R344618,35.37880281690143,33.48946236559142,34.81638888888891,35.37653846153848,35.388214285714305,35.71666666666669,4.6,54.49444445,0.0,24.10933333,0
S3,R344619,35.48432432432434,33.8986206896552,34.03967741935486,35.20185185185187,35.40620689655174,35.740250000000024,4.6,54.49444445,0.0,24.10933333,0
S3,R34462,32.66079470198678,35.05764331210194,33.58454545454548,31.02812500000002,30.997500000000016,33.35000000000002,4.6,54.51666667,0.0,24.13766667,0
S3,R344620,35.379166666666684,35.028803418803435,34.445862068965546,33.810212765957466,34.60638297872343,35.52588235294121,4.6,54.49444445,0.0,24.10933333,0
S3,R344621,35.42342592592594,34.963274336283206,35.197692307692336,34.24850000000002,35.369777777777806,35.51035714285717,4.6,54.49444445,0.0,24.10933333,0
S3,R344622,33.659823008849585,33.734926470588256,33.88205128205131,35.01200000000003,35.04500000000002,34.916811594202926,4.6,54.49444445,0.0,24.10933333,0
S3,R344623,35.274900000000024,34.055877862595445,34.5197142857143,35.19823529411767,35.31307692307696,34.87603448275864,4.6,54.48333333,0.0,24.1,0
S3,R344624,35.392285714285734,33.3696850393701,34.830588235294144,35.57787878787882,35.21058823529414,33.389615384615404,4.6,54.48333333,0.0,24.1,0
S3,R344625,35.27460674157306,33.68557971014494,34.9254285714286,35.53040000000003,35.079166666666694,34.21323076923079,4.6,54.48333333,0.0,24.1,0
S3,R344626,34.02500000000002,32.89993197278915,33.71500000000002,34.75000000000002,34.1910810810811,33.09350877192985,4.6,54.48333333,0.0,24.1,0
S3,R344627,35.12839622641512,33.58659090909094,34.51470588235297,35.19750000000002,35.28780487804881,34.40507462686569,4.6,54.48333333,0.0,24.1,0
S3,R34463,33.10738095238097,32.52548611111113,31.725714285714307,34.57923076923079,34.38906250000002,32.764736842105286,4.6,54.51666667,0.0,24.13766667,0
S3,R34464,35.00905882352944,32.27438461538463,34.15096774193551,35.10888888888891,34.98970588235297,33.148735632183936,4.6,54.51666667,0.0,24.13766667,0
S3,R34465,35.713119266055074,34.203174603174624,35.141388888888905,35.156666666666695,35.44432432432435,35.12315789473686,4.6,54.51666667,0.0,24.13766667,0
S3,R34466,35.50564245810058,34.91219512195126,35.29933333333336,35.356346153846175,35.24873015873018,35.46060606060608,4.6,54.48888889,0.0,24.12283333,0
S3,R34467,35.288163265306146,35.26691729323311,35.285277777777814,35.55419354838712,35.38734375000003,35.413571428571444,4.6,54.48888889,0.0,24.12283333,0
S3,R34468,33.517431192660574,34.80540740740743,34.925588235294136,34.91406250000002,34.91384615384618,35.038536585365875,4.6,54.48888889,0.0,24.12283333,0
S3,R34469,34.50726618705039,34.581652892562005,34.97593750000002,35.02375000000002,35.04680851063832,35.47511111111113,4.6,54.48888889,0.0,24.12283333,0
S3,R345610,35.01720338983053,35.689468085106405,34.440416666666685,34.28103448275865,34.43028571428574,35.723333333333365,5.6,54.58888889,0.0,24.13933333,0
S3,R345611,35.32536764705885,35.454418604651195,35.39586206896555,35.335151515151544,35.187142857142874,35.875454545454566,5.6,54.58888889,0.0,24.13933333,0
S3,R345612,35.24202127659578,33.97035714285717,35.22285714285716,35.47727272727275,35.880000000000024,35.91208333333336,5.6,54.58888889,0.0,24.13933333,0
S3,R345613,30.05434343434346,35.02950000000003,32.50520000000003,28.97882352941178,30.183461538461565,35.22318181818185,5.6,54.58888889,0.0,24.13933333,0
S3,R345614,29.060842105263173,33.57119565217394,28.96300000000002,28.229285714285727,29.283095238095257,34.33529411764709,5.6,54.58888889,0.0,24.13933333,0
S3,R345615,28.56724637681161,33.31318681318684,28.5874285714286,28.24424242424244,29.02769230769233,31.74222222222224,5.6,54.53888889,0.0,24.12711111,0
S3,R345616,33.78855932203392,34.907000000000025,34.04038461538464,35.14958333333336,34.60222222222225,35.08000000000003,5.6,54.53888889,0.0,24.12711111,0
S3,R345617,34.48341176470591,35.10147058823532,35.49576923076926,35.744324324324346,35.14104166666669,35.10166666666669,5.6,54.53888889,0.0,24.12711111,0
S3,R345618,32.987021276595776,34.289603960396065,35.37724137931037,35.65388888888892,34.69538461538464,34.97145454545456,5.6,54.53888889,0.0,24.12711111,0
S3,R345619,33.56142857142859,34.60724137931037,35.82583333333336,35.76285714285716,34.53241379310347,35.2337254901961,5.6,54.53888889,0.0,24.12711111,0
S3,R34562,35.30919642857145,35.2510280373832,35.18552631578949,34.88814814814817,35.38400000000003,35.41846153846156,5.6,54.62777778,0.0,24.15533333,0
S3,R345620,32.57194690265489,33.41380530973454,31.017619047619075,32.7457142857143,34.968000000000025,34.83333333333336,5.6,54.53888889,0.0,24.12711111,0
S3,R345621,31.207924528301916,31.04230769230772,31.32481481481484,31.156206896551744,32.94555555555557,35.05615384615388,5.6,54.53333333,0.0,24.103,0
S3,R345623,35.17166666666669,34.659803921568646,34.67228571428575,35.16250000000001,35.404333333333355,35.34166666666669,5.6,54.53333333,0.0,24.103,0
S3,R345624,35.94788732394368,34.74312500000002,35.27862068965519,35.382692307692324,35.66481481481484,35.49909090909093,5.6,54.53333333,0.0,24.103,0
S3,R345625,35.51341772151901,34.291134020618586,34.840937500000024,35.450555555555574,35.47965517241382,35.10280000000002,5.6,54.53333333,0.0,24.103,0
S3,R345626,35.91013888888891,34.67808000000003,35.21111111111114,35.41818181818185,35.64040000000003,35.53156862745101,5.6,54.62777778,0.0,24.11105556,0
S3,R345627,35.75394366197185,34.26715596330277,35.196896551724166,35.244545454545474,35.52343750000003,35.141060606060634,5.6,54.62777778,0.0,24.11105556,0
S3,R34563,35.38468354430381,35.293750000000024,35.26241379310347,35.01560000000002,35.36637931034486,35.4837931034483,5.6,54.62777778,0.0,24.15533333,0
S3,R34564,35.73112676056339,35.11008264462812,34.983703703703725,35.39000000000002,35.43240000000002,35.479677419354864,5.6,54.61666667,0.0,24.14466667,0
S3,R34565,35.45621951219514,34.41916666666669,34.84193548387099,35.54040000000003,35.393793103448296,35.314772727272754,5.6,54.61666667,0.0,24.14466667,0
S3,R34566,35.44453900709222,35.146195652173944,35.384482758620706,35.39527777777781,35.30574468085109,35.53321428571432,5.6,54.61666667,0.0,24.14466667,0
S3,R34567,35.31897196261685,35.128720930232575,35.26034482758623,35.39925925925928,35.496818181818206,35.48400000000002,5.6,54.61666667,0.0,24.14466667,0
S3,R34568,35.09012500000002,35.23397435897438,34.93080000000003,34.98925925925929,35.0921621621622,35.35538461538464,5.6,54.61666667,0.0,24.14466667,0
S3,R34569,34.11293103448278,35.28878048780491,33.7689285714286,32.91846153846156,32.59536585365856,34.74421052631582,5.6,54.61666667,0.0,24.14466667,0
S3,R346610,29.364444444444477,30.37015384615387,31.4719230769231,33.026538461538486,32.70227272727274,31.688717948717976,6.6,53.87222222,0.0,24.02366667,0
S3,R346611,28.520816326530632,30.53366197183101,30.40090909090911,31.14150000000002,31.562727272727304,30.532972972972992,6.6,53.87222222,0.0,24.02366667,0
S3,R346612,30.468780487804896,34.09835443037978,31.631538461538486,31.30190476190479,32.42909090909093,31.82111111111113,6.6,53.88333333,0.0,24.01166667,0
S3,R346613,33.414027777777804,35.15571428571431,33.03642857142859,30.69000000000002,29.812666666666686,31.882692307692327,6.6,53.88333333,0.0,24.01166667,0
S3,R346614,33.578048780487826,35.18411764705885,33.05000000000002,29.31818181818184,30.19564102564105,29.91500000000003,6.6,53.88333333,0.0,24.01166667,0
S3,R346615,27.60303797468356,28.104756097560998,27.56684210526318,27.439166666666683,27.502340425531937,28.57947368421055,6.6,53.88333333,0.0,24.01166667,0
S3,R346616,31.04871794871797,34.915967741935496,31.531200000000027,28.971562500000022,29.20129032258067,33.31333333333336,6.6,53.88333333,0.0,24.01166667,0
S3,R346617,31.38262135922332,35.11272727272729,33.18600000000003,30.650833333333352,28.47216216216219,32.197619047619064,6.6,53.95,0.0,23.99566667,0
S3,R346618,35.16433734939761,33.29431372549022,34.25047619047621,34.8169230769231,35.075000000000024,34.818275862069,6.6,53.95,0.0,23.99566667,0
S3,R346619,34.87161290322584,34.30089285714288,34.60782608695654,34.52888888888891,34.327500000000015,34.88800000000003,6.6,53.95,0.0,23.99566667,0
S3,R34662,30.23101123595508,34.90944444444446,30.24608695652176,28.426071428571447,28.39871794871796,31.299655172413814,6.6,53.69444444,0.0,24.03566667,0
S3,R346620,34.61178571428574,34.4226865671642,34.225500000000025,33.621034482758645,33.742571428571445,34.8518181818182,6.6,53.95,0.0,23.99566667,0
S3,R346621,34.59000000000002,34.4494117647059,34.28210526315792,33.42517241379313,33.791351351351366,34.84916666666669,6.6,53.95,0.0,23.99566667,0
S3,R346622,35.33349206349209,34.317972972973,34.82629629629632,35.178888888888906,35.3521739130435,34.862765957446825,6.6,54.02777778,0.0,23.99433333,0
S3,R346623,35.55823529411767,34.354929577464816,34.913703703703725,35.20368421052634,35.651000000000025,34.99666666666669,6.6,54.02777778,0.0,23.99433333,0
S3,R346624,35.43107692307695,33.938356164383585,34.83285714285717,35.17058823529414,35.5566666666667,34.8561904761905,6.6,54.02777778,0.0,23.99433333,0
S3,R346625,35.50519230769233,34.17185714285716,34.86083333333335,35.10555555555558,35.651111111111135,35.07322580645163,6.6,54.02777778,0.0,23.99433333,0
S3,R346626,35.39018867924531,34.04578313253015,34.86689655172416,35.06105263157897,35.45620689655174,34.76068181818184,6.6,54.11111111,0.0,23.98366667,0
S3,R346627,35.199019607843155,33.64155844155848,34.634333333333345,34.96000000000002,35.256250000000016,34.62205882352944,6.6,54.11111111,0.0,23.98366667,0
S3,R34663,32.376363636363656,32.93356164383564,32.37500000000002,32.2866666666667,31.980000000000015,32.381666666666696,6.6,53.76666667,0.0,24.02633333,0
S3,R34664,34.26750000000002,32.37727272727275,34.190000000000026,35.036250000000024,34.33708333333336,32.75156250000002,6.6,53.76666667,0.0,24.02633333,0
S3,R34665,35.08919642857145,33.741643835616465,34.972857142857166,35.08583333333335,35.08833333333335,35.223600000000026,6.6,53.76666667,0.0,24.02633333,0
S3,R34666,34.425348837209334,33.52951612903229,34.954545454545475,34.94807692307695,35.102631578947395,35.01880000000001,6.6,53.76666667,0.0,24.02633333,0
S3,R34667,34.93954545454548,34.28196078431374,35.197500000000026,35.26347826086959,35.328536585365875,35.263750000000016,6.6,53.87222222,0.0,24.02366667,0
S3,R34668,32.59140625000002,31.540322580645185,32.65666666666669,33.49142857142859,33.84111111111114,34.548095238095264,6.6,53.87222222,0.0,24.02366667,0
S3,R34669,31.637938144329915,29.97353846153848,32.067500000000024,32.23050000000002,33.55147058823532,32.41333333333336,6.6,53.87222222,0.0,24.02366667,0
S4,R411010,34.51944444444447,34.06813158851329,34.88391176470591,34.38941558441561,35.39677559912856,35.18786127167632,1.0,52.51111111,0.508,21.89366667,-1
S4,R411011,33.45396901072708,33.01633741888971,33.65950859950862,33.872188755020105,35.345417789757434,34.64476386036964,1.0,52.51111111,0.508,21.89366667,-1
S4,R411012,33.75820160366554,34.73750994187827,33.75239436619721,31.448006042296097,33.99594594594597,34.33553846153848,1.0,52.51111111,0.508,21.89366667,-1
S4,R411013,34.17160944881892,34.516061732986266,33.43569364161852,28.17420098846789,32.33105436573314,34.31808063102544,1.0,52.46111111,0.508,21.89233333,-1
S4,R411014,33.94336463730572,34.513925382653085,32.867476635514045,27.022825651302632,32.08847154471547,32.86864840182651,1.0,52.46111111,0.508,21.89233333,-1
S4,R411015,31.01189566272372,33.90580362040595,28.485867052023146,24.90756965944275,26.88320000000002,31.5371125265393,1.0,52.46111111,0.508,21.89233333,-1
S4,R411016,32.65264359861594,33.77781291172598,29.681747368421075,25.072970183486262,25.87143362831861,32.09974299065423,1.0,52.46111111,0.508,21.89233333,-1
S4,R411017,33.65584487009295,33.55362955729169,31.4019759450172,28.620274442538616,27.50200396825399,33.68379494007991,1.0,52.46111111,0.508,21.89233333,-1
S4,R411018,34.08715403969809,32.81863636363639,31.978877005347616,32.515835654596124,32.3477272727273,32.119210903873764,1.0,52.45555556,0.508,21.883,-1
S4,R411019,34.500065944418296,32.74994694960215,33.32741865509764,33.78298482293425,33.43596491228072,34.329491997216444,1.0,52.45555556,0.508,21.883,-1
S4,R41102,33.0059272727273,34.041813487241825,30.17116531165314,25.863443328550957,26.92115523465706,31.662798092209883,1.0,52.67777778,0.508,21.883,-1
S4,R411020,34.23880481082438,33.88382231404961,34.34719038817008,33.374506172839524,33.352771535580544,34.85515517241382,1.0,52.45555556,0.508,21.883,-1
S4,R411021,34.20034469174712,33.9128507861169,34.068679706601486,33.419568627451,34.44688405797103,34.81133247089265,1.0,52.45555556,0.508,21.883,-1
S4,R411022,34.267126322751345,32.906791017747224,34.06075163398695,34.11013544018061,35.24930481283425,34.491324582338926,1.0,52.45555556,0.508,21.883,-1
S4,R411023,34.21380418535129,31.77732803318357,33.737770961145216,32.684125412541285,35.325088607594964,34.41332763532766,1.0,52.45555556,0.508,21.883,-1
S4,R411024,33.983294209702684,31.456564748201465,33.65028513238291,32.762040816326554,35.20973469387757,34.04940058479534,1.0,52.45,0.508,21.875,-1
S4,R411025,34.0530152091255,31.47064019448949,34.20583333333335,32.9890277777778,35.1486479591837,33.92015376984129,1.0,52.45,0.508,21.875,-1
S4,R411026,34.20865125905487,31.717200140696477,33.753545454545474,32.95919055649244,35.298995098039235,33.64307738452312,1.0,52.45,0.508,21.875,-1
S4,R411027,34.2351044083527,31.580494186046536,33.625376569037684,32.944904153354656,35.283573487031724,33.83269313304724,1.0,52.45,0.508,21.875,-1
S4,R41103,33.77258040388933,34.16211344658799,31.270803571428598,27.02291754756873,28.332051282051307,32.88601741884405,1.0,52.67777778,0.508,21.883,-1
S4,R41104,32.98571883711671,33.29262808698859,30.459476309226957,30.80919372900338,33.73223118279572,30.723078324225884,1.0,52.67777778,0.508,21.883,-1
S4,R41105,34.1332807807808,31.658835462058622,33.81426799007446,32.59852409638557,35.29513888888891,33.270476678626366,1.0,52.67777778,0.508,21.883,-1
S4,R41106,34.39424151267729,32.85939453125002,33.282506142506165,34.08721448467969,35.44426751592359,34.542551757342345,1.0,52.67777778,0.508,21.883,-1
S4,R41107,34.4296802879526,33.940880050109634,34.61776442307694,34.08650236966827,34.90523744911807,35.15216013344456,1.0,52.67777778,0.508,21.883,-1
S4,R41108,34.234971008890625,33.95268337408315,34.182993039443176,34.2357575757576,35.18625000000003,35.217191780821935,1.0,52.51111111,0.508,21.89366667,-1
S4,R41109,34.21721649484538,34.13158068386325,34.28284836065576,34.32201492537315,35.27575601374573,35.149358974359,1.0,52.51111111,0.508,21.89366667,-1
S4,R411410,34.28341096555072,34.07460372960375,33.97509433962266,31.692972972973,34.51201634877386,35.12963414634149,1.4,52.46666667,0.508,21.839,-1
S4,R411411,34.48814814814816,34.195507246376835,34.147553648068694,32.224942263279466,34.06742574257428,35.13532182103613,1.4,52.47222222,0.508,21.819,-1
S4,R411412,33.804956217162896,33.36475163398695,34.38495689655174,30.568314176245234,35.195173913043504,34.58029323308273,1.4,52.47222222,0.508,21.819,-1
S4,R411413,33.575000000000024,33.58010899182564,34.25478260869567,30.343164556962044,35.256258503401384,34.78471816283928,1.4,52.47222222,0.508,21.819,-1
S4,R411414,34.05343380855399,33.95255813953491,33.457478260869586,31.601619256017525,33.564249291784726,34.858567119155374,1.4,52.47222222,0.508,21.819,-1
S4,R411415,34.14191613846906,33.82428897772704,34.076775700934604,30.756199376947052,33.895198776758434,34.95518382352944,1.4,52.47222222,0.508,21.819,-1
S4,R411416,34.15123670736513,33.752609582059144,33.691167315175115,31.070295983086705,33.68543283582092,34.960619469026575,1.4,52.52777778,0.508,21.80711111,-1
S4,R411417,34.38032041728765,33.71210654936464,33.67883018867927,30.8972336065574,33.32622418879058,35.07897785349236,1.4,52.52777778,0.508,21.80711111,-1
S4,R411418,34.50531505250877,33.334355828220886,33.99699588477369,30.34669082125606,34.93385135135137,34.80009433962267,1.4,52.52777778,0.508,21.80711111,-1
S4,R411419,34.556909272183475,33.288644444444465,33.93494208494211,30.251028037383197,35.01780645161293,34.912854511970565,1.4,52.52777778,0.508,21.80711111,-1
S4,R41142,34.33810672853831,33.87216119096512,33.978863636363656,31.373642533936675,34.165475578406195,35.107445652173936,1.4,52.58888889,0.508,21.84966667,-1
S4,R411420,34.665927687916295,33.57900656814452,33.9100778210117,30.702295597484305,34.91409836065577,35.02086890243905,1.4,52.52777778,0.508,21.80711111,-1
S4,R411421,34.17534291010197,33.81973733583492,33.96554054054056,31.66587136929463,34.68506802721091,35.19729658792653,1.4,52.52777778,0.508,21.80711111,-1
S4,R411422,34.446435768261985,33.77864224137934,33.82233082706769,31.9662033195021,32.64025830258305,35.09098876404497,1.4,52.45,0.508,21.786,-1
S4,R411423,34.30911694510742,33.511453921007465,34.39490118577078,31.058975265017697,35.442155477031825,34.70324661810616,1.4,52.45,0.508,21.786,-1
S4,R411424,34.371522948539656,33.4156406685237,34.6140740740741,31.101590106007087,35.46410569105694,34.846087768440725,1.4,52.45,0.508,21.786,-1
S4,R411425,34.50295783926221,33.3899270072993,34.54202429149801,30.81555921052633,35.31619433198382,34.792958280657416,1.4,52.45,0.508,21.786,-1
S4,R411426,34.512970297029725,33.353077897403445,34.54603174603177,30.87229508196724,35.27621495327106,34.75186119873819,1.4,52.45,0.508,21.786,-1
S4,R411427,34.544175665946746,33.20257142857145,34.60783132530123,30.38357758620692,35.30393013100439,34.78276548672568,1.4,52.54444444,0.508,21.76883333,-1
S4,R41143,34.16637354085605,33.73570344424988,33.489095744680874,31.380818181818203,33.33276102088169,35.014320610687044,1.4,52.58888889,0.508,21.84966667,-1
S4,R41144,34.45600696864114,33.44539828834762,34.55642276422766,30.675173267326752,35.399545454545475,34.84735115431351,1.4,52.58888889,0.508,21.84966667,-1
S4,R41145,34.623763861709094,33.47959711365005,34.669877551020434,30.30884462151397,35.340568181818206,34.812461368653445,1.4,52.46666667,0.508,21.839,-1
S4,R41146,34.51040112596765,33.4400816882233,34.237468354430405,30.505666666666688,35.08556074766357,34.730833333333365,1.4,52.46666667,0.508,21.839,-1
S4,R41147,34.546128037022775,34.06587360594798,34.01912350597612,31.569578059071752,34.061860465116304,35.220458404074726,1.4,52.46666667,0.508,21.839,-1
S4,R41148,34.39098332620781,33.99991467576794,34.05090909090912,31.28130699088148,34.501239892183314,35.22712694877508,1.4,52.46666667,0.508,21.839,-1
S4,R41149,34.26869680851066,34.071905063291155,34.043840579710164,31.72506711409398,34.63651090342681,35.10442060085839,1.4,52.46666667,0.508,21.839,-1
S4,R411810,34.33501039501042,34.365979469632194,34.12350785340316,31.621850220264346,33.77267489711937,34.98957142857145,1.8,52.53888889,0.508,21.749,-1
S4,R411811,34.17021806853585,34.22991262135925,34.13161016949155,31.79890829694326,34.057109375000024,34.52302395209583,1.8,52.57777778,0.508,21.74133333,-1
S4,R411812,33.375896226415115,33.41326507394769,34.15954022988508,30.345523809523836,34.88173184357545,34.53526797385624,1.8,52.57777778,0.508,21.74133333,-1
S4,R411813,33.96705663881154,33.81323469387757,33.79852459016396,31.27329501915711,33.529757085020265,34.492894736842125,1.8,52.57777778,0.508,21.74133333,-1
S4,R411814,33.84917691579946,33.34999165971645,30.243353293413204,34.273511450381704,33.92831223628694,34.279396984924645,1.8,52.57777778,0.508,21.74133333,-1
S4,R411815,33.84262186115217,33.63799564270155,33.475465116279096,30.28662790697677,34.05311627906979,34.53251633986931,1.8,52.57777778,0.508,21.74133333,-1
S4,R411816,33.82697690692794,33.61160423452771,33.32225225225227,30.626587677725144,33.58205263157897,34.402076124567486,1.8,52.57777778,0.508,21.74133333,-1
S4,R411817,34.129198075380934,33.415652591170854,33.32486842105265,30.455067114093985,32.48814049586779,34.5384239130435,1.8,52.58888889,0.508,21.75055556,-1
S4,R411818,34.47004711425209,33.15318181818184,33.49471830985918,29.69275510204084,34.34464285714289,34.26333333333336,1.8,52.58888889,0.508,21.75055556,-1
S4,R411819,34.53496240601506,33.04447957839265,33.867837837837854,29.94274509803924,34.66928571428574,34.37256097560978,1.8,52.58888889,0.508,21.75055556,-1
S4,R41182,34.09015217391307,33.5835149384886,33.946753246753275,30.729475982532776,33.842354948805486,34.654943181818204,1.8,52.63888889,0.508,21.761,-1
S4,R411820,34.56339743589746,33.229472361809066,33.978930817610085,29.9642777777778,34.624339622641536,34.22356083086056,1.8,52.58888889,0.508,21.75055556,-1
S4,R411821,34.469038919777624,33.44091324200915,33.47732394366199,31.455659340659363,32.41709923664124,34.94806930693072,1.8,52.58888889,0.508,21.75055556,-1
S4,R411822,34.350071633237846,33.58708409506401,33.58632352941179,31.01453183520601,33.31177142857145,34.878175182481776,1.8,52.61111111,0.508,21.757,-1
S4,R411823,34.37971677559916,32.86437500000002,34.31423312883439,29.50114503816796,34.72253623188408,34.36505263157897,1.8,52.61111111,0.508,21.757,-1
S4,R411824,34.455029940119786,33.05070175438598,34.33143678160922,29.889602649006648,34.97797619047621,34.12552941176473,1.8,52.61111111,0.508,21.757,-1
S4,R411825,34.56572383073499,33.404308943089454,34.36818652849743,29.806387096774216,35.121202531645594,34.55892561983473,1.8,52.61111111,0.508,21.757,-1
S4,R411826,34.45209429824563,33.25319477434682,34.43093023255816,30.53197452229301,35.04992700729928,34.368482758620715,1.8,52.61111111,0.508,21.757,-1
S4,R411827,34.41010975609758,33.105302226935336,34.25956043956046,29.43168750000002,34.87877906976747,34.25438162544172,1.8,52.63333333,0.508,21.75966667,-1
S4,R41183,34.25482988659108,33.50820143884894,33.36327586206899,30.933333333333355,33.4023272727273,34.602776280323475,1.8,52.63888889,0.508,21.761,-1
S4,R41184,34.591960526315816,33.25474304068525,34.47943181818184,30.248311688311706,34.894896551724166,34.44433395872423,1.8,52.63888889,0.508,21.761,-1
S4,R41185,34.59097535934294,33.18130334486739,34.60541935483874,30.139444444444464,34.930209790209815,34.577445742904864,1.8,52.53888889,0.508,21.749,-1
S4,R41186,34.42770653514182,33.15296336206899,34.40026315789476,30.14363636363639,34.743161290322604,34.36410505836577,1.8,52.53888889,0.508,21.749,-1
S4,R41187,34.21719505918685,33.828585461689606,33.45755555555557,31.35782089552241,33.12603278688527,34.9733823529412,1.8,52.53888889,0.508,21.749,-1
S4,R41188,34.32419480519483,33.90609506057785,33.97307142857145,31.38328358208957,34.47252136752139,35.103873015873035,1.8,52.53888889,0.508,21.749,-1
S4,R41189,34.432481259370334,34.20700980392159,33.89455696202534,31.20809523809526,34.46167464114835,35.0591785714286,1.8,52.53888889,0.508,21.749,-1
S4,R412210,34.058406988694784,33.852146814404456,33.781621621621646,30.34654411764708,33.42531400966186,34.590039062500026,2.2,52.63333334,0.508,21.923,-1
S4,R412211,33.70187431091513,33.9257536466775,33.56793388429754,30.824569536423866,33.14535135135138,34.54505454545457,2.2,52.63333334,0.508,21.923,-1
S4,R412212,33.73494623655916,33.74772594752189,34.32906250000002,30.59855670103095,34.9387878787879,34.67749450549453,2.2,52.63333334,0.508,21.923,-1
S4,R412213,34.10230192719489,34.00469808541976,33.75144230769233,30.808971428571446,33.109398907103845,34.78519480519483,2.2,52.63333334,0.508,21.923,-1
S4,R412214,33.957577433628344,33.79804320203306,33.5783146067416,30.12066666666669,33.89613636363639,34.43050691244242,2.2,52.59444444,0.508,21.90433333,-1
S4,R412215,34.02615071283098,33.86501262626265,33.81273584905663,30.671417910447783,34.00483720930235,34.634022556390995,2.2,52.59444444,0.508,21.90433333,-1
S4,R412216,33.95905749293122,33.67175133689842,33.42591240875915,30.51163841807912,33.41835526315792,34.582053571428595,2.2,52.59444444,0.508,21.90433333,-1
S4,R412217,34.173183183183205,33.65936781609197,33.059235668789825,30.394607329842955,32.842193548387115,34.56279352226723,2.2,52.59444444,0.508,21.90433333,-1
S4,R412218,34.4055915721232,33.40670433145012,33.584741379310366,29.43387596899227,34.39524590163937,34.38799043062203,2.2,52.59444444,0.508,21.90433333,-1
S4,R412219,34.36373831775703,33.29290322580648,33.54325203252035,29.270125000000025,34.482957746478895,33.90666666666669,2.2,52.61111111,0.508,21.895,-1
